DATA_YEAR,PUB_AGENCY_NAME,AGENCY_TYPE_NAME,STATE_NAME,COUNTY_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,OFFENSE_SUBCAT_ID,OFFENSE_NAME,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT,UNFOUNDED_COUNT,CLEARED_COUNT,JUVENILE_CLEARED_COUNT
2016,Marshall,City,Minnesota,LYON,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Hutchinson,County,Texas,HUTCHINSON,South,8D,"Non-MSA counties under 10,000",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Aurora,City,Colorado,DOUGLAS; ADAMS; ARAPAHOE,West,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Centennial,City,Colorado,ARAPAHOE,West,2,"Cities from 100,000 thru 249,999",82,Human Trafficking,Involuntary Servitude,1,0,1,0
2016,Colorado Springs,City,Colorado,EL PASO,West,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Colorado Springs,City,Colorado,EL PASO,West,1C,"Cities from 250,000 thru 499,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Lakewood,City,Colorado,JEFFERSON,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Durango,City,Colorado,LA PLATA,West,5,"Cities from 10,000 thru 24,999",82,Human Trafficking,Involuntary Servitude,3,0,2,0
2016,State Police:,State Police,Delaware,SUSSEX,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,7,0,0,0
2016,Chicago,City,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,St. Paul,City,Minnesota,RAMSEY,Midwest,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,6,0,0,0
2016,Waite Park,City,Minnesota,STEARNS,Midwest,6,"Cities from 2,500 thru 9,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Kleberg,County,Texas,KLEBERG,South,8D,"Non-MSA counties under 10,000",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Reno,City,Nevada,WASHOE,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,2,0,1,1
2016,Oak Park Heights,City,Minnesota,WASHINGTON,Midwest,6,"Cities from 2,500 thru 9,999",81,Human Trafficking,Commercial Sex Acts,5,0,5,0
2016,Oklahoma City,City,Oklahoma,POTTAWATOMIE; CANADIAN; CLEVELAND; OKLAHOMA,South,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Tulsa,City,Oklahoma,WAGONER; OSAGE; TULSA,South,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2016,Hanahan,City,South Carolina,BERKELEY,South,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Greenville,City,South Carolina,GREENVILLE,South,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Memphis,City,Tennessee,SHELBY,South,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,2,0,1,0
2016,Dallas,City,Texas,ROCKWALL; DENTON; COLLIN; DALLAS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2016,Houston,City,Texas,MONTGOMERY; FORT BEND; HARRIS,South,1A,"Cities 1,000,000 or over",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,San Antonio,City,Texas,MEDINA; BEXAR,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,New Braunfels,City,Texas,GUADALUPE; COMAL,South,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,New Braunfels,City,Texas,GUADALUPE; COMAL,South,3,"Cities from 50,000 thru 99,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Kent,City,Washington,KING,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Federal Way,City,Washington,KING,West,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Kitsap,County,Washington,KITSAP,West,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Milwaukee,City,Wisconsin,MILWAUKEE,Midwest,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,5,0,1,0
2016,St. James,City,Missouri,PHELPS,Midwest,6,"Cities from 2,500 thru 9,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,1
2016,Mesa,City,Arizona,MARICOPA,West,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,3,0,0,0
2016,Fort Collins,City,Colorado,LARIMER,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Connecticut State Police,State Police,Connecticut,,Northeast,8A,"Non-MSA counties 100,000 or over",82,Human Trafficking,Involuntary Servitude,3,0,0,0
2016,Chicago,City,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Harris,County,Texas,HARRIS,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Harris,County,Texas,HARRIS,South,9A,"MSA counties 100,000 or over",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Urbana,City,Illinois,CHAMPAIGN,Midwest,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Kleberg,County,Texas,KLEBERG,South,8D,"Non-MSA counties under 10,000",82,Human Trafficking,Involuntary Servitude,3,0,0,0
2016,Lenoir City,City,Tennessee,LOUDON,South,6,"Cities from 2,500 thru 9,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Howard County Police Department,County,Maryland,HOWARD,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,St. John,City,Missouri,ST LOUIS,Midwest,6,"Cities from 2,500 thru 9,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,1
2016,Alaska State Troopers,State Police,Alaska,,West,8A,"Non-MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2016,Mesa,City,Arizona,MARICOPA,West,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,3,0,0,0
2016,Phoenix,City,Arizona,MARICOPA,West,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Aurora,City,Colorado,DOUGLAS; ADAMS; ARAPAHOE,West,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,3,0,0,0
2016,Colorado Springs,City,Colorado,EL PASO,West,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Connecticut State Police,State Police,Connecticut,,Northeast,8A,"Non-MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Waterbury,City,Connecticut,NEW HAVEN,Northeast,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Chicago,City,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Osceola,County,Florida,OSCEOLA,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Palm Beach,County,Florida,PALM BEACH,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,9,2,0,0
2016,St. Cloud,City,Minnesota,BENTON; SHERBURNE; STEARNS,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,5,0,4,0
2016,Albert Lea,City,Minnesota,FREEBORN,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Missouri City,City,Texas,HARRIS; FORT BEND,South,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Clearwater,City,Florida,PINELLAS,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2016,Clearwater,City,Florida,PINELLAS,South,2,"Cities from 100,000 thru 249,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,St. Petersburg,City,Florida,PINELLAS,South,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,2,6,2,0
2016,Fort Pierce,City,Florida,ST LUCIE,South,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,8,0,8,0
2016,Rochester,City,Minnesota,OLMSTED,Midwest,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Harris,County,Texas,HARRIS,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Baytown,City,Texas,CHAMBERS; HARRIS,South,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Seminole,County,Florida,SEMINOLE,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,3,0,3,0
2016,Volusia,County,Florida,VOLUSIA,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,2,0,1,0
2016,St. Louis,County,Minnesota,ST LOUIS,Midwest,9B,"MSA counties from 25,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Woodbury,City,Minnesota,WASHINGTON,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2016,Champaign,County,Illinois,CHAMPAIGN,Midwest,9B,"MSA counties from 25,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Urbana,City,Illinois,CHAMPAIGN,Midwest,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Nolan,County,Texas,NOLAN,South,8D,"Non-MSA counties under 10,000",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Fort Worth,City,Texas,PARKER; DENTON; TARRANT,South,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,5,0,0,0
2016,Fort Worth,City,Texas,PARKER; DENTON; TARRANT,South,1B,"Cities from 500,000 thru 999,999",82,Human Trafficking,Involuntary Servitude,2,0,0,0
2016,Austin,City,Texas,WILLIAMSON; TRAVIS,South,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Austin,City,Texas,WILLIAMSON; TRAVIS,South,1B,"Cities from 500,000 thru 999,999",82,Human Trafficking,Involuntary Servitude,3,0,0,0
2016,Reno,City,Nevada,WASHOE,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,3,0,1,0
2016,St. Louis County Police Department,County,Missouri,ST LOUIS,Midwest,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Milwaukee,City,Wisconsin,MILWAUKEE,Midwest,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2016,Cherokee,County,Oklahoma,CHEROKEE,South,8B,"Non-MSA counties from 25,000 thru 99,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Tulsa,City,Oklahoma,WAGONER; OSAGE; TULSA,South,1C,"Cities from 250,000 thru 499,999",82,Human Trafficking,Involuntary Servitude,1,0,1,0
2016,Rhode Island State Police Headquarters,State Police,Rhode Island,,Northeast,9D,"MSA counties under 10,000",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Greenville,County,South Carolina,GREENVILLE,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2016,Greenville,City,South Carolina,GREENVILLE,South,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Metropolitan Nashville Police Department,City,Tennessee,DAVIDSON,South,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2016,Dallas,City,Texas,ROCKWALL; DENTON; COLLIN; DALLAS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2016,Houston,City,Texas,MONTGOMERY; FORT BEND; HARRIS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,6,0,3,0
2016,Houston,City,Texas,MONTGOMERY; FORT BEND; HARRIS,South,1A,"Cities 1,000,000 or over",82,Human Trafficking,Involuntary Servitude,3,0,0,0
2016,San Antonio,City,Texas,MEDINA; BEXAR,South,1A,"Cities 1,000,000 or over",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Mesa,City,Arizona,MARICOPA,West,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2016,Alachua,County,Florida,ALACHUA,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Panama City Beach,City,Florida,BAY,South,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Killeen,City,Texas,BELL,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Bexar,County,Texas,BEXAR,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Fort Lauderdale,City,Florida,BROWARD,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,4,3,3,0
2016,Plantation,City,Florida,BROWARD,South,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Wenatchee,City,Washington,CHELAN,West,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Kent,City,Washington,KING,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,6,0,3,0
2016,Milwaukee,City,Wisconsin,MILWAUKEE,Midwest,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,3,0,1,0
2016,West Allis,City,Wisconsin,MILWAUKEE,Midwest,3,"Cities from 50,000 thru 99,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Laramie,City,Wyoming,ALBANY,West,4,"Cities from 25,000 thru 49,999",82,Human Trafficking,Involuntary Servitude,1,0,1,0
2016,Hastings,City,Minnesota,WASHINGTON; DAKOTA,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Bloomington,City,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,3,0,0,0
2016,Brooklyn Park,City,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Minneapolis,City,Minnesota,HENNEPIN,Midwest,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,3,0,1,0
2016,Minnetonka,City,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,15,0,14,0
2016,Alaska State Troopers,State Police,Alaska,,West,8A,"Non-MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,5,0,5,0
2016,Arapahoe,County,Colorado,ARAPAHOE,West,9B,"MSA counties from 25,000 thru 99,999",82,Human Trafficking,Involuntary Servitude,2,0,0,0
2016,Newark,City,Delaware,NEW CASTLE,South,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Richfield,City,Minnesota,HENNEPIN,Midwest,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,St. Louis County Police Department,County,Missouri,ST LOUIS,Midwest,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2016,Baton Rouge,City,Louisiana,EAST BATON ROUGE,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2016,Jefferson,County,Louisiana,JEFFERSON,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,10,0,9,0
2016,Las Vegas Metropolitan Police Department,City,Nevada,CLARK,West,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,17,0,24,19
2016,Oklahoma City,City,Oklahoma,POTTAWATOMIE; CANADIAN; CLEVELAND; OKLAHOMA,South,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2016,Greenville,County,South Carolina,GREENVILLE,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2016,La Vergne,City,Tennessee,RUTHERFORD,South,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Dallas,City,Texas,ROCKWALL; DENTON; COLLIN; DALLAS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,4,0,2,0
2016,Houston,City,Texas,MONTGOMERY; FORT BEND; HARRIS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,10,0,3,0
2016,Houston,City,Texas,MONTGOMERY; FORT BEND; HARRIS,South,1A,"Cities 1,000,000 or over",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,San Antonio,City,Texas,MEDINA; BEXAR,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,San Antonio,City,Texas,MEDINA; BEXAR,South,1A,"Cities 1,000,000 or over",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Fort Worth,City,Texas,PARKER; DENTON; TARRANT,South,1B,"Cities from 500,000 thru 999,999",82,Human Trafficking,Involuntary Servitude,2,0,1,0
2016,Austin,City,Texas,WILLIAMSON; TRAVIS,South,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Austin,City,Texas,WILLIAMSON; TRAVIS,South,1B,"Cities from 500,000 thru 999,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Decatur,City,Illinois,MACON,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2016,Willacy,County,Texas,WILLACY,South,8D,"Non-MSA counties under 10,000",82,Human Trafficking,Involuntary Servitude,4,0,0,0
2016,Kalamazoo,City,Michigan,KALAMAZOO,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,9,0,0,0
2016,Coon Rapids,City,Minnesota,ANOKA,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Mankato,City,Minnesota,LE SUEUR; BLUE EARTH,Midwest,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2016,Richardson,City,Texas,COLLIN; DALLAS,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Kent,City,Washington,KING,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2016,Milwaukee,City,Wisconsin,MILWAUKEE,Midwest,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,3,0,2,0
2016,Cheyenne,City,Wyoming,LARAMIE,West,3,"Cities from 50,000 thru 99,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Renton,City,Washington,KING,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Gregg,County,Texas,GREGG,South,9C,"MSA counties from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Harris,County,Texas,HARRIS,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Kleberg,County,Texas,KLEBERG,South,8D,"Non-MSA counties under 10,000",82,Human Trafficking,Involuntary Servitude,4,0,0,0
2016,Columbus,City,Nebraska,PLATTE,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Shreveport,City,Louisiana,BOSSIER; CADDO,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,1
2016,Roosevelt,County,Montana,ROOSEVELT,West,8D,"Non-MSA counties under 10,000",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Las Vegas Metropolitan Police Department,City,Nevada,CLARK,West,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,21,11,0,0
2016,Reno,City,Nevada,WASHOE,West,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Waco,City,Texas,MCLENNAN,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Jefferson,County,Louisiana,JEFFERSON,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,17,0,11,0
2016,Tulsa,City,Oklahoma,WAGONER; OSAGE; TULSA,South,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2016,Greenville,County,South Carolina,GREENVILLE,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,3,0,2,2
2016,Greenville,City,South Carolina,GREENVILLE,South,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Clinton,City,South Carolina,LAURENS,South,6,"Cities from 2,500 thru 9,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Memphis,City,Tennessee,SHELBY,South,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Tennessee Bureau of Investigation,Other State Agency,Tennessee,,South,7,"Cities under 2,500",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2016,Brentwood,City,Tennessee,WILLIAMSON,South,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Dallas,City,Texas,ROCKWALL; DENTON; COLLIN; DALLAS,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,San Antonio,City,Texas,MEDINA; BEXAR,South,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,San Antonio,City,Texas,MEDINA; BEXAR,South,1A,"Cities 1,000,000 or over",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Sealy,City,Texas,AUSTIN,South,6,"Cities from 2,500 thru 9,999",82,Human Trafficking,Involuntary Servitude,1,0,1,0
2016,Linden,City,Texas,CASS,South,7,"Cities under 2,500",81,Human Trafficking,Commercial Sex Acts,4,0,4,0
2016,Arlington,City,Texas,TARRANT,South,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Fort Worth,City,Texas,PARKER; DENTON; TARRANT,South,1B,"Cities from 500,000 thru 999,999",82,Human Trafficking,Involuntary Servitude,2,0,0,0
2016,St. Louis County Police Department,County,Missouri,ST LOUIS,Midwest,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Mesquite,City,Texas,KAUFMAN; DALLAS,South,2,"Cities from 100,000 thru 249,999",81,Human Trafficking,Commercial Sex Acts,2,0,2,0
2016,Hereford,City,Texas,DEAF SMITH,South,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,San Angelo,City,Texas,TOM GREEN,South,2,"Cities from 100,000 thru 249,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Austin,City,Texas,WILLIAMSON; TRAVIS,South,1B,"Cities from 500,000 thru 999,999",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Bloomington,City,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,12,0,12,0
2016,Brooklyn Park,City,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Minneapolis,City,Minnesota,HENNEPIN,Midwest,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Plymouth,City,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,4,0,4,0
2016,Fort Bend,County,Texas,FORT BEND,South,9A,"MSA counties 100,000 or over",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Willacy,County,Texas,WILLACY,South,8D,"Non-MSA counties under 10,000",82,Human Trafficking,Involuntary Servitude,6,0,0,0
2016,Lyford,City,Texas,WILLACY,South,6,"Cities from 2,500 thru 9,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Eden Prairie,City,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,8,0,1,0
2016,Harris,County,Texas,HARRIS,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Milwaukee,City,Wisconsin,MILWAUKEE,Midwest,1B,"Cities from 500,000 thru 999,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Muskegon,City,Michigan,MUSKEGON,Midwest,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,Coon Rapids,City,Minnesota,ANOKA,Midwest,3,"Cities from 50,000 thru 99,999",81,Human Trafficking,Commercial Sex Acts,1,0,1,0
2016,Bemidji,City,Minnesota,BELTRAMI,Midwest,5,"Cities from 10,000 thru 24,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
2016,St. Paul,City,Minnesota,RAMSEY,Midwest,1C,"Cities from 250,000 thru 499,999",81,Human Trafficking,Commercial Sex Acts,10,0,8,0
2016,Shakopee,City,Minnesota,SCOTT,Midwest,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,9,0,9,0
2016,Westminster,City,Colorado,JEFFERSON; ADAMS,West,2,"Cities from 100,000 thru 249,999",82,Human Trafficking,Involuntary Servitude,2,0,1,0
2016,Colorado Springs,City,Colorado,EL PASO,West,1C,"Cities from 250,000 thru 499,999",82,Human Trafficking,Involuntary Servitude,6,0,0,0
2016,State Police:,State Police,Delaware,SUSSEX,South,9A,"MSA counties 100,000 or over",81,Human Trafficking,Commercial Sex Acts,3,0,0,0
2016,Chicago,City,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",81,Human Trafficking,Commercial Sex Acts,2,0,0,0
2016,Chicago,City,Illinois,COOK,Midwest,1A,"Cities 1,000,000 or over",82,Human Trafficking,Involuntary Servitude,1,0,0,0
2016,Urbana,City,Illinois,CHAMPAIGN,Midwest,4,"Cities from 25,000 thru 49,999",81,Human Trafficking,Commercial Sex Acts,1,0,0,0
